audio_file,transcript_file,phoneme_transcript_file,phonemes,fluency
./data/aligned_audio_revised/aligned_audio_sample_626.wav,./data/aligned_transcript_revised/aligned_audio_sample_626_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_626_phonemes.txt,l u n a s t ɑ p ʎ ɪ s ə ɲ ɪ n,P
./data/aligned_audio_revised/aligned_audio_sample_627.wav,./data/aligned_transcript_revised/aligned_audio_sample_627_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_627_phonemes.txt,aj a m d ɐ n l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_628.wav,./data/aligned_transcript_revised/aligned_audio_sample_628_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_628_phonemes.txt,ç e l u n a ʋ ɒ ʈ s d̪ a ʈ aj m,P
./data/aligned_audio_revised/aligned_audio_sample_629.wav,./data/aligned_transcript_revised/aligned_audio_sample_629_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_629_phonemes.txt,cʰ æ n j ə d əw d̪ ɪ s f a ɛ mʲ iː l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_630.wav,./data/aligned_transcript_revised/aligned_audio_sample_630_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_630_phonemes.txt,l u n a s ɛ t a n a l a m f a s i k s a ɛ m,P
./data/aligned_audio_revised/aligned_audio_sample_631.wav,./data/aligned_transcript_revised/aligned_audio_sample_631_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_631_phonemes.txt,ç e l u n a s ɛ t a n ɹ i m aj n d a f a m ɑ f l aj t a t f ɒ ɹ t̪ ɜː ʈʲ i p iː ɛ m,P
./data/aligned_audio_revised/aligned_audio_sample_632.wav,./data/aligned_transcript_revised/aligned_audio_sample_632_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_632_phonemes.txt,l u n a c ɹ iː e t a ɲ uː f əw ɫ d ə,P
./data/aligned_audio_revised/aligned_audio_sample_633.wav,./data/aligned_transcript_revised/aligned_audio_sample_633_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_633_phonemes.txt,l u n a ʋ ɛ n i z d̪ a n ɛ k s t ɹ i m aj n d a,P
./data/aligned_audio_revised/aligned_audio_sample_634.wav,./data/aligned_transcript_revised/aligned_audio_sample_634_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_634_phonemes.txt,ç e l u n a cʰ æ n s ə ɫ d̪ a a l a m,P
./data/aligned_audio_revised/aligned_audio_sample_635.wav,./data/aligned_transcript_revised/aligned_audio_sample_635_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_635_phonemes.txt,l u n a s n uː z d̪ a a l a m,P
./data/aligned_audio_revised/aligned_audio_sample_636.wav,./data/aligned_transcript_revised/aligned_audio_sample_636_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_636_phonemes.txt,l u n a ʃ əw ɛ mʲ iː m ɑ spn,P
./data/aligned_audio_revised/aligned_audio_sample_637.wav,./data/aligned_transcript_revised/aligned_audio_sample_637_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_637_phonemes.txt,d ə ʎ iː t d̪ a f aj l l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_638.wav,./data/aligned_transcript_revised/aligned_audio_sample_638_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_638_phonemes.txt,l u n a ɹ ɪ ɲ eː m d̪ a f əw ɫ d ə,P
./data/aligned_audio_revised/aligned_audio_sample_639.wav,./data/aligned_transcript_revised/aligned_audio_sample_639_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_639_phonemes.txt,m uː v d̪ a f aj l ə d̪ a d ɛ s k tʰ ɑ p l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_640.wav,./data/aligned_transcript_revised/aligned_audio_sample_640_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_640_phonemes.txt,l u n a ʈ ɜː n a n d̪ a ʋ aj f aj,P
./data/aligned_audio_revised/aligned_audio_sample_641.wav,./data/aligned_transcript_revised/aligned_audio_sample_641_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_641_phonemes.txt,əw p ə n j ʉ tʰ ʉ b l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_642.wav,./data/aligned_transcript_revised/aligned_audio_sample_642_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_642_phonemes.txt,l u n a d ə ʎ iː t d̪ a s i l ɛ k t ɛ d f aj l,P
./data/aligned_audio_revised/aligned_audio_sample_643.wav,./data/aligned_transcript_revised/aligned_audio_sample_643_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_643_phonemes.txt,ɡ ʉː ɡ ə l d̪ a ɹ ɐ ʃ ə n s ʎ i p ɛ k s p ɛ ɹ i m ɛ n t l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_644.wav,./data/aligned_transcript_revised/aligned_audio_sample_644_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_644_phonemes.txt,m uː v d̪ a s i l ɛ k t ɛ d p ɪ k tʃ ə z ə d ɛ s k tʰ ɑ p,P
./data/aligned_audio_revised/aligned_audio_sample_645.wav,./data/aligned_transcript_revised/aligned_audio_sample_645_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_645_phonemes.txt,s aː tʃ f a d̪ a f aj l n e m ɐ p d ej tʲ ɪ d ɹ ə z ʉː m,P
./data/aligned_audio_revised/aligned_audio_sample_646.wav,./data/aligned_transcript_revised/aligned_audio_sample_646_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_646_phonemes.txt,ç e l u n a ɹ ɪ ɲ eː m d̪ a f aj l n e m d a l aj n d bʲ i t s ə ɛ k s t ɹ a k t ɛ d a l aj n d bʲ i t s,P
./data/aligned_audio_revised/aligned_audio_sample_647.wav,./data/aligned_transcript_revised/aligned_audio_sample_647_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_647_phonemes.txt,ʃ əw m ɑ d aw n l əw d z f əw ɫ d ə l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_648.wav,./data/aligned_transcript_revised/aligned_audio_sample_648_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_648_phonemes.txt,l u n a əw p ə n m ɑ d ɑ c ə m ə n t s,P
./data/aligned_audio_revised/aligned_audio_sample_649.wav,./data/aligned_transcript_revised/aligned_audio_sample_649_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_649_phonemes.txt,l u n a tʃ ɛ k f a m ɑ s t ɒ ɹ ɪ dʒ s p e s,P
./data/aligned_audio_revised/aligned_audio_sample_650.wav,./data/aligned_transcript_revised/aligned_audio_sample_650_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_650_phonemes.txt,ç e l u n a k ʊ ɖ j ə ɛ m p tʰ i d̪ a ɹ ə s aj k ə ɫ bʲ i n,P
./data/aligned_audio_revised/aligned_audio_sample_651.wav,./data/aligned_transcript_revised/aligned_audio_sample_651_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_651_phonemes.txt,ç e l u n a k ʊ ɖ j ə spn d̪ a f aj l z i n d̪ ɪ s d aj ɹ ɛ k t ɔ ɹ i a kʰ ɔ dʲ i ŋ ɡ ə d̪ ɚ d e t s,P
./data/aligned_audio_revised/aligned_audio_sample_652.wav,./data/aligned_transcript_revised/aligned_audio_sample_652_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_652_phonemes.txt,ç e l u n a əw p ə n s ɛ tʲ i ŋ ɡ z,I
./data/aligned_audio_revised/aligned_audio_sample_653.wav,./data/aligned_transcript_revised/aligned_audio_sample_653_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_653_phonemes.txt,m a k s ɪ m aj z d̪ ɪ s ʋ ɪ n ɖ oː l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_654.wav,./data/aligned_transcript_revised/aligned_audio_sample_654_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_654_phonemes.txt,k l əw s ɑː ɫ ʋ ɪ n ɖ oː s l u n a,I
./data/aligned_audio_revised/aligned_audio_sample_655.wav,./data/aligned_transcript_revised/aligned_audio_sample_655_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_655_phonemes.txt,ç e l u n a əw p ə n spn,P
./data/aligned_audio_revised/aligned_audio_sample_656.wav,./data/aligned_transcript_revised/aligned_audio_sample_656_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_656_phonemes.txt,ç e l u n a l ɒ n tʃ d̪ a cʰ æ ɫ c ə l ej t ɚ,I
./data/aligned_audio_revised/aligned_audio_sample_657.wav,./data/aligned_transcript_revised/aligned_audio_sample_657_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_657_phonemes.txt,ç e l u n a əw p ə n spn k oː ɖ,P
./data/aligned_audio_revised/aligned_audio_sample_658.wav,./data/aligned_transcript_revised/aligned_audio_sample_658_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_658_phonemes.txt,ç e l u n a cʰ æ n j ə s t ɑ ɹ t m aj k ɹ ɔ s ɔ f t spn,P
./data/aligned_audio_revised/aligned_audio_sample_659.wav,./data/aligned_transcript_revised/aligned_audio_sample_659_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_659_phonemes.txt,əw p ə n d̪ a cʰ æ l ə n d ɚ a p l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_660.wav,./data/aligned_transcript_revised/aligned_audio_sample_660_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_660_phonemes.txt,s ʋ ɪ tʃ ə d̪ a n ɛ k s t ʋ ɪ n ɖ oː,P
./data/aligned_audio_revised/aligned_audio_sample_661.wav,./data/aligned_transcript_revised/aligned_audio_sample_661_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_661_phonemes.txt,k l əw s d̪ ɪ s p ɹ əw ɡ ɹ a m,P
./data/aligned_audio_revised/aligned_audio_sample_662.wav,./data/aligned_transcript_revised/aligned_audio_sample_662_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_662_phonemes.txt,l u n a ʃ əw ɛ mʲ iː d̪ a ɹ iː s ə n t ʎ i j uː z d a p ʎ ɪ c eː ʃ ə n z,P
./data/aligned_audio_revised/aligned_audio_sample_663.wav,./data/aligned_transcript_revised/aligned_audio_sample_663_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_663_phonemes.txt,ç e l u n a əw p ə n f aj a f ɔ k s,P
./data/aligned_audio_revised/aligned_audio_sample_664.wav,./data/aligned_transcript_revised/aligned_audio_sample_664_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_664_phonemes.txt,ç e l u n a k l əw s d̪ a k ə ɹ ə n ʈ ʋ ɪ n ɖ oː,P
./data/aligned_audio_revised/aligned_audio_sample_665.wav,./data/aligned_transcript_revised/aligned_audio_sample_665_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_665_phonemes.txt,ɡ əw ə ɡ ʉː ɡ ə l k ɒ m l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_666.wav,./data/aligned_transcript_revised/aligned_audio_sample_666_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_666_phonemes.txt,əw p ə n j ʉ tʰ ʉ b l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_667.wav,./data/aligned_transcript_revised/aligned_audio_sample_667_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_667_phonemes.txt,ç e l u n a ʈ eː k ɛ mʲ iː ə spn dʒ ɛ n ə s ɪ s,P
./data/aligned_audio_revised/aligned_audio_sample_668.wav,./data/aligned_transcript_revised/aligned_audio_sample_668_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_668_phonemes.txt,ç e l u n a ʈ ɛ l ɛ mʲ iː d̪ a l e tʲ i s n uː z,P
./data/aligned_audio_revised/aligned_audio_sample_669.wav,./data/aligned_transcript_revised/aligned_audio_sample_669_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_669_phonemes.txt,tʃ ɛ k m ɑ ɛ m e ɫ z l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_670.wav,./data/aligned_transcript_revised/aligned_audio_sample_670_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_670_phonemes.txt,tʃ ɛ k d̪ a n uː z a n d̪ a ʈ ɒ p ɪ k ɒ v d̪ a ɹ ɐ ʃ ə n i n v e ʃ ɔ n ɒ v j ʉ c ɹ ej n l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_671.wav,./data/aligned_transcript_revised/aligned_audio_sample_671_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_671_phonemes.txt,c ʎ i a m ɑ b ɹ aw z ɪ ŋ ç i s t ɔ ɹ i l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_672.wav,./data/aligned_transcript_revised/aligned_audio_sample_672_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_672_phonemes.txt,əw p ə n spn k ɒ m l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_673.wav,./data/aligned_transcript_revised/aligned_audio_sample_673_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_673_phonemes.txt,ç e l u n a s aː tʃ f a a tʰ ʊ tʰ ɒ ɹ i ə ɫ a n dʒ æ ŋ ɡ ow d ɛ v ɛ l ɔ p m ɛ n t,P
./data/aligned_audio_revised/aligned_audio_sample_674.wav,./data/aligned_transcript_revised/aligned_audio_sample_674_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_674_phonemes.txt,ç e l u n a p l e m ɑ f e v ɔ ɹ i p l e ʎ i s t,P
./data/aligned_audio_revised/aligned_audio_sample_675.wav,./data/aligned_transcript_revised/aligned_audio_sample_675_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_675_phonemes.txt,ç e l u n a k ʊ ɖ j ə əw p ə n f aj l ɛ k s p l ɒː ɹ ə,P
./data/aligned_audio_revised/aligned_audio_sample_676.wav,./data/aligned_transcript_revised/aligned_audio_sample_676_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_676_phonemes.txt,p ɒː z d̪ a v i dʲ i əw,P
./data/aligned_audio_revised/aligned_audio_sample_677.wav,./data/aligned_transcript_revised/aligned_audio_sample_677_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_677_phonemes.txt,l u n a ɹ ə z ʉː m d̪ a p l eː b a k,P
./data/aligned_audio_revised/aligned_audio_sample_678.wav,./data/aligned_transcript_revised/aligned_audio_sample_678_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_678_phonemes.txt,ç e l u n a p l e n ɒ ɹ w iː dʒ ə n ʋ ʊ ɖ a n j ʉ tʰ ʉ b,P
./data/aligned_audio_revised/aligned_audio_sample_679.wav,./data/aligned_transcript_revised/aligned_audio_sample_679_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_679_phonemes.txt,ç e l u n a ʈ ɜː n ɐ p d̪ a v ɑ ʎ ʉ m ə fʲ i f tʰ i,P
./data/aligned_audio_revised/aligned_audio_sample_680.wav,./data/aligned_transcript_revised/aligned_audio_sample_680_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_680_phonemes.txt,ç e l u n a ʈ ɜː n d aw n d̪ a v ɑ ʎ ʉ m ə tʷ ɛ ɲ i,P
./data/aligned_audio_revised/aligned_audio_sample_681.wav,./data/aligned_transcript_revised/aligned_audio_sample_681_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_681_phonemes.txt,l u n a mʲ uː t d̪ a ɑ dʲ i ow,P
./data/aligned_audio_revised/aligned_audio_sample_682.wav,./data/aligned_transcript_revised/aligned_audio_sample_682_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_682_phonemes.txt,spn d̪ a ɑ dʲ i ow,P
./data/aligned_audio_revised/aligned_audio_sample_683.wav,./data/aligned_transcript_revised/aligned_audio_sample_683_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_683_phonemes.txt,ç e l u n a əw p ə n m ɑ f əw t əw z,P
./data/aligned_audio_revised/aligned_audio_sample_684.wav,./data/aligned_transcript_revised/aligned_audio_sample_684_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_684_phonemes.txt,ç e l u n a s aː tʃ f a d̪ a m ʉː ʋ i t ɹ e l a f a dʒ əw k ə ʈ ʉː,P
./data/aligned_audio_revised/aligned_audio_sample_685.wav,./data/aligned_transcript_revised/aligned_audio_sample_685_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_685_phonemes.txt,ç e l u n a a d a ɹ ə m eː n ɖ ə f a ʈ ɛ n p iː ɛ m ʈ ə m ɒ ɹ oː,P
./data/aligned_audio_revised/aligned_audio_sample_686.wav,./data/aligned_transcript_revised/aligned_audio_sample_686_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_686_phonemes.txt,ɹ i s t ɑ ɹ t d̪ a k ə m pʲ ʉː ʈ ə l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_687.wav,./data/aligned_transcript_revised/aligned_audio_sample_687_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_687_phonemes.txt,ç e l u n a əw p ə n s tʲ i c i n əw t s,P
./data/aligned_audio_revised/aligned_audio_sample_688.wav,./data/aligned_transcript_revised/aligned_audio_sample_688_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_688_phonemes.txt,ç e l u n a s ɛ t a ʈ aj m ə f a f aj v mʲ i ɲ i t s,P
./data/aligned_audio_revised/aligned_audio_sample_689.wav,./data/aligned_transcript_revised/aligned_audio_sample_689_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_689_phonemes.txt,ç e l u n a s ɛ t a n a l a m f a f ɒ ɹ a m,P
./data/aligned_audio_revised/aligned_audio_sample_690.wav,./data/aligned_transcript_revised/aligned_audio_sample_690_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_690_phonemes.txt,ç e l u n a c ɹ iː e t a ʈ ɑː s k i n m ɑ ə d əw ʎ i s t,P
./data/aligned_audio_revised/aligned_audio_sample_691.wav,./data/aligned_transcript_revised/aligned_audio_sample_691_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_691_phonemes.txt,ç e l u n a ʋ ɒ ʈ a m ɑ spn f a ʈ ə ɖ eː,P
./data/aligned_audio_revised/aligned_audio_sample_692.wav,./data/aligned_transcript_revised/aligned_audio_sample_692_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_692_phonemes.txt,s e v d̪ a spn f aj l l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_693.wav,./data/aligned_transcript_revised/aligned_audio_sample_693_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_693_phonemes.txt,ç e l u n a d əw aj s m ɛ l ɡ ʊ d,P
./data/aligned_audio_revised/aligned_audio_sample_694.wav,./data/aligned_transcript_revised/aligned_audio_sample_694_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_694_phonemes.txt,tʃ ɛ k m ɑ s c ɛ dʲ uː ɫ f a ʈ ə ɖ eː l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_695.wav,./data/aligned_transcript_revised/aligned_audio_sample_695_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_695_phonemes.txt,ç e l u n a k ʊ ɖ j ə ɹ ɛ d aw t d̪ a ɡ ɹ əw s ə ɹ i ʎ i s t f a ɛ mʲ iː,P
./data/aligned_audio_revised/aligned_audio_sample_696.wav,./data/aligned_transcript_revised/aligned_audio_sample_696_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_696_phonemes.txt,ç e l u n a d əw aj a v a ɲ i m ɛ s i dʒ ɛ z,P
./data/aligned_audio_revised/aligned_audio_sample_697.wav,./data/aligned_transcript_revised/aligned_audio_sample_697_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_697_phonemes.txt,əw p ə n ʈ ɑː s k m a ɲ i dʒ a l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_698.wav,./data/aligned_transcript_revised/aligned_audio_sample_698_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_698_phonemes.txt,ç e l u n a tʃ ɛ k f a ɲ uː ɛ m e ɫ z,P
./data/aligned_audio_revised/aligned_audio_sample_699.wav,./data/aligned_transcript_revised/aligned_audio_sample_699_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_699_phonemes.txt,əw p ə n m ɑ k ɒ n ʈ a ʈ ʎ i s t l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_700.wav,./data/aligned_transcript_revised/aligned_audio_sample_700_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_700_phonemes.txt,ç e l u n a d ɹ a f t a n ɛ m e ɫ ə spn,P
./data/aligned_audio_revised/aligned_audio_sample_701.wav,./data/aligned_transcript_revised/aligned_audio_sample_701_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_701_phonemes.txt,ç e l u n a d ɹ a f t a n ɛ m e ɫ ə spn s aː,P
./data/aligned_audio_revised/aligned_audio_sample_702.wav,./data/aligned_transcript_revised/aligned_audio_sample_702_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_702_phonemes.txt,ç e l u n a əw p ə n m ɑ f e s b ʊ k a kʰ aw n t,P
./data/aligned_audio_revised/aligned_audio_sample_703.wav,./data/aligned_transcript_revised/aligned_audio_sample_703_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_703_phonemes.txt,ç e l u n a k ɒː l spn a n ʋ ɒ ʈ s a p,P
./data/aligned_audio_revised/aligned_audio_sample_704.wav,./data/aligned_transcript_revised/aligned_audio_sample_704_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_704_phonemes.txt,ç e l u n a s t ɑ ɹ t d̪ a ʈ iː m v i dʲ i əw k ɒː l,P
./data/aligned_audio_revised/aligned_audio_sample_705.wav,./data/aligned_transcript_revised/aligned_audio_sample_705_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_705_phonemes.txt,d əw aj a v a ɲ i spn l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_706.wav,./data/aligned_transcript_revised/aligned_audio_sample_706_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_706_phonemes.txt,ç e l u n a ɹ ə m aj n d ɛ mʲ iː ə f ɒ l əw ɐ p ʋ ɪ d̪ spn ʈ ə ɖ eː,P
./data/aligned_audio_revised/aligned_audio_sample_707.wav,./data/aligned_transcript_revised/aligned_audio_sample_707_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_707_phonemes.txt,ç e l u n a h aw m ɛ ɲ i spn a d̪ ɚ i n a spn ɒ v p iː n ə ʈ b ɐ t ə,P
./data/aligned_audio_revised/aligned_audio_sample_708.wav,./data/aligned_transcript_revised/aligned_audio_sample_708_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_708_phonemes.txt,əw p ə n k ə n ʈ ɹ oː l p a n ə l l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_709.wav,./data/aligned_transcript_revised/aligned_audio_sample_709_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_709_phonemes.txt,ç e l u n a ʋ aj a d ɑ ɡ z s c ɛ ɹ d ɒ f f aj a c ɹ æ k ɚ z,P
./data/aligned_audio_revised/aligned_audio_sample_710.wav,./data/aligned_transcript_revised/aligned_audio_sample_710_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_710_phonemes.txt,l u n a ʈ ɜː n a n d a k m əw d,P
./data/aligned_audio_revised/aligned_audio_sample_711.wav,./data/aligned_transcript_revised/aligned_audio_sample_711_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_711_phonemes.txt,s ɛ t d̪ a s c ɹ iː n b ɹ aj t n ə s ə h ɐ n ɹ ə d p ə s ɛ n ʈ l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_712.wav,./data/aligned_transcript_revised/aligned_audio_sample_712_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_712_phonemes.txt,l u n a s ʋ ɪ tʃ ə ɛ ɹ p l ej n m əw d,P
./data/aligned_audio_revised/aligned_audio_sample_713.wav,./data/aligned_transcript_revised/aligned_audio_sample_713_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_713_phonemes.txt,ɛ n e b ʊ ɫ b l ʉ tʰ ʉ θ,P
./data/aligned_audio_revised/aligned_audio_sample_714.wav,./data/aligned_transcript_revised/aligned_audio_sample_714_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_714_phonemes.txt,l u n a ʈ ɜː n ɑ f spn,P
./data/aligned_audio_revised/aligned_audio_sample_715.wav,./data/aligned_transcript_revised/aligned_audio_sample_715_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_715_phonemes.txt,tʃ ɛ k m ɑ ʋ aj f aj s t æ t ə s l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_716.wav,./data/aligned_transcript_revised/aligned_audio_sample_716_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_716_phonemes.txt,ç e l u n a tʃ ɛ k f a s ɪ s t ə m ɐ p d ej t s,P
./data/aligned_audio_revised/aligned_audio_sample_717.wav,./data/aligned_transcript_revised/aligned_audio_sample_717_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_717_phonemes.txt,ç e l u n a ʈ ɜː n a n n aj t m əw d,P
./data/aligned_audio_revised/aligned_audio_sample_718.wav,./data/aligned_transcript_revised/aligned_audio_sample_718_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_718_phonemes.txt,spn f ɹ ɐ m d̪ a ʋ aj f aj l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_719.wav,./data/aligned_transcript_revised/aligned_audio_sample_719_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_719_phonemes.txt,l ɑ k m ɑ k ə m pʲ ʉː ʈ ə l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_720.wav,./data/aligned_transcript_revised/aligned_audio_sample_720_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_720_phonemes.txt,ç e l u n a f aj n f aj l z ʋ ɪ d̪ d̪ a c iː ʋ ɜː ɖ a l aj n,P
./data/aligned_audio_revised/aligned_audio_sample_721.wav,./data/aligned_transcript_revised/aligned_audio_sample_721_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_721_phonemes.txt,ç e l u n a s aː tʃ f a d̪ a ɹ iː s ə n t f aj l s,P
./data/aligned_audio_revised/aligned_audio_sample_722.wav,./data/aligned_transcript_revised/aligned_audio_sample_722_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_722_phonemes.txt,əw p ə n d̪ a l a s t f aj l aj j uː z d l u n a,P
./data/aligned_audio_revised/aligned_audio_sample_723.wav,./data/aligned_transcript_revised/aligned_audio_sample_723_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_723_phonemes.txt,l u n a tʃ ɛ k m ɑ dʲ i s k j uː s i dʒ,P
./data/aligned_audio_revised/aligned_audio_sample_724.wav,./data/aligned_transcript_revised/aligned_audio_sample_724_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_724_phonemes.txt,ç e l u n a f aj n d̪ a d ɑ c ə m ə n t s ʋ ɪ d̪ d̪ a ɒː t̪ ə n e m d spn,P
./data/aligned_audio_revised/aligned_audio_sample_725.wav,./data/aligned_transcript_revised/aligned_audio_sample_725_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_725_phonemes.txt,ç e l u n a s aː tʃ f a ɑː ɫ spn f aj l z i n d̪ a a d v a n s t dʒ a v a f əw ɫ d ə,P
./data/aligned_audio_revised/aligned_audio_sample_726.wav,./data/aligned_transcript_revised/aligned_audio_sample_726_words.txt,./data/aligned_phonemes_revised/aligned_audio_sample_726_phonemes.txt,ç e l u n a tʃ ɛ k m ɑ n ɛ ʈ ʋ ɜː k s pʲ iː d a n f a s t k ɒ m,P
